url,type_id,parent_url,target_keyword,menu_location,source_intake_field,booking_type
/ceiling-fans-fixtures/fan-rated-box-upgrade/,SVC-CHILD,/ceiling-fans-fixtures/,fan-rated box upgrade,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/remote-control-fan-wiring/,SVC-CHILD,/ceiling-fans-fixtures/,remote control fan wiring,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/light-fixture-replacement/,SVC-CHILD,/ceiling-fans-fixtures/,light fixture replacement,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/flush-mount-fixture-install/,SVC-CHILD,/ceiling-fans-fixtures/,flush-mount fixture install,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/bathroom-vanity-light-install/,SVC-CHILD,/ceiling-fans-fixtures/,bathroom vanity light install,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/dining-room-fixture-hanging/,SVC-CHILD,/ceiling-fans-fixtures/,dining room fixture hanging,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/garage-shop-fan-install/,SVC-CHILD,/ceiling-fans-fixtures/,garage & shop fan install,Services menu > hub grid,B row,Request for Proposal
/ceiling-fans-fixtures/outdoor-ceiling-fan-install/,SVC-CHILD,/ceiling-fans-fixtures/,outdoor ceiling fan install,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/,SVC-HUB,/,electrical repairs & troubleshooting,Services menu,B (category),
/electrical-repairs/breaker-trip-troubleshooting/,SVC-CHILD,/electrical-repairs/,breaker trip troubleshooting,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/flickering-lights-repair/,SVC-CHILD,/electrical-repairs/,flickering lights repair,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/dead-outlet-repair/,SVC-CHILD,/electrical-repairs/,dead outlet repair,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/burning-smell-electrical-check/,SVC-CHILD,/electrical-repairs/,burning smell electrical check,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/aluminum-wiring-remediation/,SVC-CHILD,/electrical-repairs/,aluminum wiring remediation,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/grounding-bonding-repairs/,SVC-CHILD,/electrical-repairs/,grounding & bonding repairs,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/junction-box-repairs/,SVC-CHILD,/electrical-repairs/,junction box repairs,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/knob-and-tube-assessment/,SVC-CHILD,/electrical-repairs/,knob-and-tube assessment,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/power-surge-damage-assessment/,SVC-CHILD,/electrical-repairs/,power surge damage assessment,Services menu > hub grid,B row,Request for Proposal
/electrical-repairs/electrical-noise-interference-fix/,SVC-CHILD,/electrical-repairs/,electrical noise / interference fix,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/,SVC-HUB,/,ev charger installation,Services menu,B (category),
/ev-charger-installation/level-2-home-ev-charger/,SVC-CHILD,/ev-charger-installation/,level 2 home ev charger,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/garage-ev-charger-install/,SVC-CHILD,/ev-charger-installation/,garage ev charger install,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/driveway-ev-charger-install/,SVC-CHILD,/ev-charger-installation/,driveway ev charger install,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/tesla-wall-connector-install/,SVC-CHILD,/ev-charger-installation/,tesla wall connector install,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/universal-evse-install/,SVC-CHILD,/ev-charger-installation/,universal evse install,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/ev-charger-circuit-run/,SVC-CHILD,/ev-charger-installation/,ev charger circuit run,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/panel-upgrade-for-ev/,SVC-CHILD,/ev-charger-installation/,panel upgrade for ev,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/dual-ev-charger-prep/,SVC-CHILD,/ev-charger-installation/,dual ev charger prep,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/condo-hoa-ev-charger-consult/,SVC-CHILD,/ev-charger-installation/,condo / hoa ev charger consult,Services menu > hub grid,B row,Request for Proposal
/ev-charger-installation/commercial-workplace-ev-charging/,SVC-CHILD,/ev-charger-installation/,workplace ev charging,Services menu > hub grid,B row,Request for Proposal
/generator-installation/,SVC-HUB,/,generator installation,Services menu,B (category),
/generator-installation/standby-generator-installation/,SVC-CHILD,/generator-installation/,standby generator installation,Services menu > hub grid,B row,Request for Proposal
/generator-installation/automatic-transfer-switch/,SVC-CHILD,/generator-installation/,automatic transfer switch,Services menu > hub grid,B row,Request for Proposal
/generator-installation/manual-transfer-switch/,SVC-CHILD,/generator-installation/,manual transfer switch,Services menu > hub grid,B row,Request for Proposal
/generator-installation/portable-generator-interlock/,SVC-CHILD,/generator-installation/,portable generator interlock,Services menu > hub grid,B row,Request for Proposal
/generator-installation/generator-subpanel-critical-loads/,SVC-CHILD,/generator-installation/,critical loads subpanel,Services menu > hub grid,B row,Request for Proposal
/generator-installation/generator-pad-and-wiring/,SVC-CHILD,/generator-installation/,generator pad & wiring,Services menu > hub grid,B row,Request for Proposal
/generator-installation/generator-maintenance-electrical/,SVC-CHILD,/generator-installation/,generator electrical maintenance,Services menu > hub grid,B row,Request for Proposal
/generator-installation/natural-gas-generator-hookup-electrical/,SVC-CHILD,/generator-installation/,natural gas generator electrical,Services menu > hub grid,B row,Request for Proposal
/generator-installation/propane-generator-electrical/,SVC-CHILD,/generator-installation/,propane generator electrical,Services menu > hub grid,B row,Request for Proposal
/generator-installation/storm-preparedness-generator-plan/,SVC-CHILD,/generator-installation/,storm preparedness generator plan,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/,SVC-HUB,/,emergency electrical services,Services menu,B (category),
/emergency-electrical/no-power-emergency-call/,SVC-CHILD,/emergency-electrical/,no power emergency call,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/sparking-outlet-emergency/,SVC-CHILD,/emergency-electrical/,sparking outlet emergency,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/burning-panel-emergency/,SVC-CHILD,/emergency-electrical/,burning panel emergency,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/storm-damage-electrical/,SVC-CHILD,/emergency-electrical/,storm damage electrical,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/water-damage-electrical-safety/,SVC-CHILD,/emergency-electrical/,water damage electrical safety,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/exposed-wiring-make-safe/,SVC-CHILD,/emergency-electrical/,exposed wiring make-safe,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/after-hours-electrician/,SVC-CHILD,/emergency-electrical/,after-hours electrician,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/landlord-tenant-electrical-emergency/,SVC-CHILD,/emergency-electrical/,landlord / tenant electrical emergency,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/commercial-emergency-electrical/,SVC-CHILD,/emergency-electrical/,commercial emergency electrical,Services menu > hub grid,B row,Request for Proposal
/emergency-electrical/temporary-power-restoration/,SVC-CHILD,/emergency-electrical/,temporary power restoration,Services menu > hub grid,B row,Request for Proposal
